id,pos,round_id,best,average,name,country_iso2,competition_id,event_id,round_type_id,format_id,wca_id,attempts,best_index,worst_index,regional_single_record,regional_average_record,competition_name,start_date,single_seconds,average_seconds
6573670,2,850984,461,510,Xuanyi Geng (耿暄一),CN,RubiksWCAAsianChampionship2024,333,2,a,2023GENG02,"[461, 549, 472, 509, 551]",0,4,,,Rubik's WCA Asian Championship 2024,2024-11-01,4.61,5.1
6573148,3,850983,431,510,Xuanyi Geng (耿暄一),CN,RubiksWCAAsianChampionship2024,333,1,a,2023GENG02,"[431, 523, 507, 499, -1]",0,4,,,Rubik's WCA Asian Championship 2024,2024-11-01,4.31,5.1
6621019,1,859486,438,486,Xuanyi Geng (耿暄一),CN,HongKongChampionship2024,333,1,a,2023GENG02,"[485, 494, 495, 438, 479]",3,2,,,Hong Kong Championship 2024,2024-11-16,4.38,4.86
6621183,1,859487,463,563,Xuanyi Geng (耿暄一),CN,HongKongChampionship2024,333,2,a,2023GENG02,"[463, 619, 581, 560, 548]",0,1,,,Hong Kong Championship 2024,2024-11-16,4.63,5.63
6621240,1,859488,485,505,Xuanyi Geng (耿暄一),CN,HongKongChampionship2024,333,3,a,2023GENG02,"[496, 518, 530, 502, 485]",4,2,,,Hong Kong Championship 2024,2024-11-16,4.85,5.05
6621264,1,859489,445,543,Xuanyi Geng (耿暄一),CN,HongKongChampionship2024,333,f,a,2023GENG02,"[550, 552, 445, 660, 528]",2,3,,,Hong Kong Championship 2024,2024-11-16,4.45,5.43
6675530,1,873105,457,489,Xuanyi Geng (耿暄一),CN,ShenzhenOpen2024,333,1,a,2023GENG02,"[495, 484, 457, 487, 576]",2,4,,,Shenzhen Open 2024,2024-12-07,4.57,4.89
6675753,1,873106,492,554,Xuanyi Geng (耿暄一),CN,ShenzhenOpen2024,333,2,a,2023GENG02,"[593, 542, 492, 707, 527]",2,3,,,Shenzhen Open 2024,2024-12-07,4.92,5.54
6675854,2,873107,544,590,Xuanyi Geng (耿暄一),CN,ShenzhenOpen2024,333,f,a,2023GENG02,"[624, 548, 635, 597, 544]",4,2,,,Shenzhen Open 2024,2024-12-07,5.44,5.9
6679944,2,872520,432,503,Xuanyi Geng (耿暄一),CN,ZhengzhouOpen2024,333,1,a,2023GENG02,"[489, 546, 529, 490, 432]",4,1,,,Zhengzhou Open 2024,2024-12-08,4.32,5.03
6680110,3,872521,349,551,Xuanyi Geng (耿暄一),CN,ZhengzhouOpen2024,333,2,a,2023GENG02,"[579, 582, 539, 349, 535]",3,1,,,Zhengzhou Open 2024,2024-12-08,3.49,5.51
6680169,2,872522,381,479,Xuanyi Geng (耿暄一),CN,ZhengzhouOpen2024,333,f,a,2023GENG02,"[557, 504, 381, 409, 524]",2,0,,,Zhengzhou Open 2024,2024-12-08,3.81,4.79
6709052,1,872859,389,432,Xuanyi Geng (耿暄一),CN,HangzhouOpen2024,333,2,a,2023GENG02,"[389, 390, 517, 402, 503]",0,2,,,Hangzhou Open 2024,2024-12-15,3.89,4.32
6709153,2,872860,464,508,Xuanyi Geng (耿暄一),CN,HangzhouOpen2024,333,f,a,2023GENG02,"[464, 534, 511, 480, 551]",0,4,,,Hangzhou Open 2024,2024-12-15,4.64,5.08
6708831,2,872858,415,504,Xuanyi Geng (耿暄一),CN,HangzhouOpen2024,333,1,a,2023GENG02,"[464, 466, 583, 415, 609]",3,4,,,Hangzhou Open 2024,2024-12-15,4.15,5.04
6720013,1,872898,402,437,Xuanyi Geng (耿暄一),CN,YanchengOpen2024,333,1,a,2023GENG02,"[465, 425, 427, 402, 459]",3,0,,,Yancheng Open 2024,2024-12-21,4.02,4.37
6720150,1,872899,425,458,Xuanyi Geng (耿暄一),CN,YanchengOpen2024,333,2,a,2023GENG02,"[497, 425, 454, 485, 435]",1,0,,,Yancheng Open 2024,2024-12-21,4.25,4.58
6720231,2,872900,464,492,Xuanyi Geng (耿暄一),CN,YanchengOpen2024,333,f,a,2023GENG02,"[529, 506, 482, 487, 464]",4,0,,,Yancheng Open 2024,2024-12-21,4.64,4.92
6742409,1,876019,388,488,Xuanyi Geng (耿暄一),CN,XianNewYear2025,333,1,a,2023GENG02,"[571, 499, 539, 427, 388]",4,0,,,Xi'an New Year 2025,2025-01-04,3.88,4.88
6742579,1,876020,462,507,Xuanyi Geng (耿暄一),CN,XianNewYear2025,333,2,a,2023GENG02,"[495, 489, 538, 462, 707]",3,4,,,Xi'an New Year 2025,2025-01-04,4.62,5.07
6742676,1,876021,434,575,Xuanyi Geng (耿暄一),CN,XianNewYear2025,333,f,a,2023GENG02,"[670, 434, 563, 530, 632]",1,0,,,Xi'an New Year 2025,2025-01-04,4.34,5.75
6759220,3,877508,454,613,Xuanyi Geng (耿暄一),CN,ChongqingNewYear2025,333,1,a,2023GENG02,"[656, 454, 556, 677, 626]",1,3,,,Chongqing New Year 2025,2025-01-12,4.54,6.13
6759400,3,877509,480,559,Xuanyi Geng (耿暄一),CN,ChongqingNewYear2025,333,2,a,2023GENG02,"[702, 480, 553, 530, 594]",1,0,,,Chongqing New Year 2025,2025-01-12,4.8,5.59
6759497,2,877510,488,498,Xuanyi Geng (耿暄一),CN,ChongqingNewYear2025,333,f,a,2023GENG02,"[489, 488, 512, 492, 532]",1,4,,,Chongqing New Year 2025,2025-01-12,4.88,4.98
6840352,2,878714,394,487,Xuanyi Geng (耿暄一),CN,ChengduSpringOpen2025,333,f,a,2023GENG02,"[437, 587, 515, 508, 394]",4,1,,,Chengdu Spring Open 2025,2025-02-08,3.94,4.87
6839968,1,878711,355,440,Xuanyi Geng (耿暄一),CN,ChengduSpringOpen2025,333,1,a,2023GENG02,"[416, 355, 439, 559, 466]",1,3,,,Chengdu Spring Open 2025,2025-02-08,3.55,4.4
6840174,2,878712,436,500,Xuanyi Geng (耿暄一),CN,ChengduSpringOpen2025,333,2,a,2023GENG02,"[586, 436, 505, 484, 512]",1,0,,,Chengdu Spring Open 2025,2025-02-08,4.36,5.0
6840294,2,878713,399,487,Xuanyi Geng (耿暄一),CN,ChengduSpringOpen2025,333,3,a,2023GENG02,"[400, 521, 541, 610, 399]",4,3,,,Chengdu Spring Open 2025,2025-02-08,3.99,4.87
6905452,2,883453,448,539,Xuanyi Geng (耿暄一),CN,LuoyangSpring2025,333,f,a,2023GENG02,"[448, 568, 534, 514, 612]",0,4,,,Luoyang Spring 2025,2025-03-01,4.48,5.39
6905352,1,883452,448,500,Xuanyi Geng (耿暄一),CN,LuoyangSpring2025,333,2,a,2023GENG02,"[506, 536, 448, 507, 488]",2,1,,,Luoyang Spring 2025,2025-03-01,4.48,5.0
6905165,1,883451,472,490,Xuanyi Geng (耿暄一),CN,LuoyangSpring2025,333,1,a,2023GENG02,"[494, 532, 496, 472, 481]",3,1,,,Luoyang Spring 2025,2025-03-01,4.72,4.9
6940036,1,879164,444,455,Xuanyi Geng (耿暄一),CN,LinhaiNewcomers2025,333,1,a,2023GENG02,"[471, 444, 454, 457, 453]",1,0,,,Linhai Newcomers 2025,2025-03-15,4.44,4.55
6940150,1,879165,452,512,Xuanyi Geng (耿暄一),CN,LinhaiNewcomers2025,333,f,a,2023GENG02,"[664, 518, 452, 484, 535]",2,0,,,Linhai Newcomers 2025,2025-03-15,4.52,5.12
